@relation 'job_change_data_scientist-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,14,13-weka.filters.unsupervised.attribute.NumericToBinary-R13-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,14,13-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R11-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Remove-R9-10'

@attribute city {city_103,city_40,city_21,city_115,city_162,city_176,city_160,city_46,city_61,city_114,city_13,city_159,city_102,city_67,city_100,city_16,city_71,city_104,city_64,city_101,city_83,city_105,city_73,city_75,city_41,city_11,city_93,city_90,city_36,city_20,city_57,city_152,city_19,city_65,city_74,city_173,city_136,city_98,city_97,city_50,city_138,city_82,city_157,city_89,city_150,city_70,city_175,city_94,city_28,city_59,city_165,city_145,city_142,city_26,city_12,city_37,city_43,city_116,city_23,city_99,city_149,city_10,city_45,city_80,city_128,city_158,city_123,city_7,city_72,city_106,city_143,city_78,city_109,city_24,city_134,city_48,city_144,city_91,city_146,city_133,city_126,city_118,city_9,city_167,city_27,city_84,city_54,city_39,city_79,city_76,city_77,city_81,city_131,city_44,city_117,city_155,city_33,city_141,city_127,city_62,city_53,city_25,city_2,city_69,city_120,city_111,city_30,city_1,city_140,city_179,city_55,city_14,city_42,city_107,city_18,city_139,city_180,city_166,city_121,city_129,city_8,city_31,city_171}
@attribute city_development_index numeric
@attribute gender {Male,Female,Other}
@attribute relevent_experience {'Has relevent experience','No relevent experience'}
@attribute enrolled_university {no_enrollment,'Full time course','Part time course'}
@attribute education_level {Graduate,Masters,'High School',Phd,'Primary School'}
@attribute major_discipline {STEM,'Business Degree',Arts,Humanities,'No Major',Other}
@attribute experience {>20,15,5,<1,11,13,7,17,2,16,1,4,10,14,18,19,12,3,6,9,8,20}
@attribute training_hours numeric
@attribute target_binarized {0,1}

@data
city_21,0.624,Male,'No relevent experience','Full time course',Graduate,STEM,4,58,1
city_24,0.698,Male,'Has relevent experience',no_enrollment,Masters,STEM,9,78,1
city_157,0.769,Male,'No relevent experience',no_enrollment,Graduate,STEM,7,104,1
city_41,0.827,Male,'Has relevent experience',no_enrollment,Graduate,STEM,16,17,1
city_23,0.899,Male,'Has relevent experience','Part time course',Graduate,STEM,7,31,1
city_136,0.897,Male,'Has relevent experience',no_enrollment,Masters,STEM,>20,9,1
city_10,0.895,Male,'No relevent experience','Full time course',Masters,Humanities,1,13,1
city_21,0.624,Male,'Has relevent experience',no_enrollment,Graduate,STEM,3,147,1
city_21,0.624,Female,'Has relevent experience',no_enrollment,Graduate,STEM,<1,79,1
city_73,0.754,Male,'No relevent experience','Part time course',Graduate,STEM,7,9,1
city_21,0.624,Male,'No relevent experience',no_enrollment,Graduate,STEM,<1,190,1
city_78,0.579,Male,'Has relevent experience','Full time course','High School',STEM,3,244,1
city_21,0.624,Male,'Has relevent experience','Full time course','High School',STEM,2,32,1
city_103,0.92,Female,'No relevent experience',no_enrollment,Phd,Humanities,7,43,1
city_33,0.448,Male,'No relevent experience','Full time course',Graduate,STEM,4,32,1
city_21,0.624,Male,'No relevent experience',no_enrollment,Masters,STEM,2,75,1
city_103,0.92,Male,'No relevent experience','Full time course','High School',STEM,2,25,1
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,>20,94,1
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,Arts,>20,10,1
city_21,0.624,Male,'Has relevent experience',no_enrollment,Masters,STEM,15,77,1
city_21,0.624,Male,'Has relevent experience',no_enrollment,Graduate,STEM,2,21,1
city_21,0.624,Male,'No relevent experience',no_enrollment,Graduate,STEM,<1,16,1
city_21,0.624,Male,'Has relevent experience',no_enrollment,Graduate,STEM,8,48,1
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,'Business Degree',3,34,1
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,15,89,1
city_75,0.939,Female,'No relevent experience','Part time course',Graduate,STEM,9,9,1
city_21,0.624,Male,'Has relevent experience','Part time course',Graduate,STEM,5,13,1
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,6,50,1
city_21,0.624,Male,'No relevent experience','Full time course',Graduate,STEM,5,110,1
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,Humanities,1,8,1
city_160,0.92,Female,'No relevent experience','Full time course','High School',STEM,2,19,1
city_104,0.924,Male,'Has relevent experience',no_enrollment,Masters,'Business Degree',1,144,1
city_100,0.887,Female,'No relevent experience','Full time course',Masters,STEM,2,52,1
city_21,0.624,Male,'Has relevent experience','Full time course',Graduate,STEM,3,6,1
city_128,0.527,Male,'Has relevent experience',no_enrollment,Graduate,STEM,9,118,1
city_21,0.624,Male,'No relevent experience','Full time course',Graduate,STEM,3,9,1
city_103,0.92,Male,'No relevent experience',no_enrollment,Graduate,STEM,2,18,1
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,>20,145,1
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,9,82,1
city_103,0.92,Male,'No relevent experience',no_enrollment,Graduate,STEM,10,10,1
city_21,0.624,Male,'Has relevent experience',no_enrollment,Graduate,STEM,5,55,1
city_71,0.884,Male,'No relevent experience',no_enrollment,Graduate,STEM,6,26,1
city_103,0.92,Male,'No relevent experience',no_enrollment,Graduate,'No Major',7,24,1
city_16,0.91,Male,'No relevent experience','Part time course',Graduate,STEM,5,30,1
city_30,0.698,Male,'No relevent experience',no_enrollment,Graduate,STEM,2,73,1
city_16,0.91,Male,'Has relevent experience',no_enrollment,Masters,STEM,>20,95,1
city_98,0.949,Other,'Has relevent experience',no_enrollment,Graduate,STEM,11,15,1
city_21,0.624,Male,'No relevent experience',no_enrollment,Graduate,STEM,1,100,1
city_105,0.794,Male,'Has relevent experience',no_enrollment,Masters,STEM,11,18,1
city_21,0.624,Male,'Has relevent experience',no_enrollment,Masters,STEM,6,42,1
city_103,0.92,Male,'Has relevent experience',no_enrollment,Masters,Arts,>20,36,1
city_45,0.89,Male,'No relevent experience','Full time course',Graduate,STEM,5,35,1
city_21,0.624,Male,'Has relevent experience','Full time course',Graduate,STEM,6,16,1
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,11,92,1
city_136,0.897,Male,'No relevent experience','Part time course',Phd,STEM,5,7,1
city_136,0.897,Male,'Has relevent experience',no_enrollment,Graduate,STEM,16,166,1
city_21,0.624,Male,'No relevent experience','Full time course','High School',STEM,5,132,1
city_102,0.804,Male,'No relevent experience',no_enrollment,Graduate,STEM,7,33,1
city_104,0.924,Male,'No relevent experience','Full time course',Graduate,STEM,8,17,1
city_21,0.624,Male,'No relevent experience','Full time course','Primary School',STEM,2,21,1
city_103,0.92,Male,'No relevent experience','Full time course',Graduate,STEM,3,138,1
city_21,0.624,Male,'Has relevent experience',no_enrollment,Graduate,STEM,13,88,1
city_141,0.763,Male,'No relevent experience','Full time course',Graduate,STEM,2,74,1
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,Humanities,>20,39,1
city_53,0.74,Male,'Has relevent experience',no_enrollment,Graduate,STEM,2,78,1
city_21,0.624,Male,'Has relevent experience',no_enrollment,Graduate,STEM,<1,36,1
city_25,0.698,Male,'No relevent experience',no_enrollment,Graduate,STEM,5,56,1
city_21,0.624,Male,'Has relevent experience',no_enrollment,Graduate,STEM,19,45,1
city_79,0.698,Male,'No relevent experience',no_enrollment,Masters,STEM,3,22,1
city_21,0.624,Male,'Has relevent experience',no_enrollment,'High School',STEM,11,82,1
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,>20,48,1
city_21,0.624,Male,'No relevent experience',no_enrollment,Graduate,STEM,16,40,1
city_114,0.926,Male,'Has relevent experience','Full time course',Graduate,STEM,7,21,1
city_21,0.624,Female,'No relevent experience','Full time course','High School',STEM,5,111,1
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,7,9,1
city_91,0.691,Male,'Has relevent experience',no_enrollment,Graduate,STEM,5,8,1
city_71,0.884,Male,'No relevent experience',no_enrollment,Masters,STEM,1,45,1
city_21,0.624,Male,'Has relevent experience',no_enrollment,Masters,STEM,14,56,1
city_114,0.926,Male,'No relevent experience','Full time course',Graduate,STEM,5,8,1
city_65,0.802,Male,'Has relevent experience','Full time course',Graduate,STEM,8,30,1
city_16,0.91,Female,'No relevent experience','Full time course',Graduate,STEM,3,34,1
city_90,0.698,Male,'No relevent experience','Part time course',Masters,STEM,7,24,1
city_21,0.624,Male,'Has relevent experience','Full time course',Masters,STEM,5,28,1
city_101,0.558,Male,'Has relevent experience','Full time course',Graduate,STEM,6,51,1
city_21,0.624,Male,'No relevent experience',no_enrollment,Graduate,STEM,10,34,1
city_21,0.624,Male,'Has relevent experience',no_enrollment,Masters,STEM,19,13,1
city_21,0.624,Male,'No relevent experience','Part time course',Graduate,STEM,10,107,1
city_128,0.527,Male,'Has relevent experience','Part time course',Graduate,STEM,7,20,1
city_16,0.91,Male,'No relevent experience',no_enrollment,Graduate,STEM,12,150,1
city_28,0.939,Male,'Has relevent experience',no_enrollment,Graduate,STEM,3,64,1
city_21,0.624,Male,'Has relevent experience',no_enrollment,Graduate,STEM,11,41,1
city_41,0.827,Male,'Has relevent experience','Part time course',Masters,STEM,18,49,1
city_107,0.518,Male,'No relevent experience','Full time course',Masters,STEM,8,6,1
city_103,0.92,Male,'Has relevent experience',no_enrollment,Masters,Other,>20,25,1
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,5,94,1
city_36,0.893,Male,'Has relevent experience',no_enrollment,Graduate,STEM,14,15,1
city_21,0.624,Male,'Has relevent experience',no_enrollment,Graduate,STEM,3,107,1
city_11,0.55,Male,'Has relevent experience',no_enrollment,Graduate,STEM,6,89,1
city_103,0.92,Male,'Has relevent experience','Full time course',Graduate,STEM,4,78,1
city_75,0.939,Male,'Has relevent experience',no_enrollment,Graduate,STEM,>20,8,1
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,12,114,1
city_21,0.624,Male,'Has relevent experience','Full time course',Masters,STEM,4,109,1
city_48,0.493,Male,'Has relevent experience','Full time course',Graduate,STEM,4,18,1
city_103,0.92,Male,'Has relevent experience',no_enrollment,Masters,STEM,8,90,1
city_73,0.754,Female,'Has relevent experience','Full time course',Graduate,STEM,6,25,1
city_160,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,12,10,1
city_103,0.92,Male,'No relevent experience','Full time course',Graduate,STEM,2,107,1
city_11,0.55,Male,'No relevent experience','Full time course',Graduate,STEM,5,32,1
city_21,0.624,Male,'No relevent experience','Full time course',Graduate,STEM,3,31,1
city_21,0.624,Male,'Has relevent experience',no_enrollment,Graduate,STEM,4,250,1
city_21,0.624,Male,'No relevent experience',no_enrollment,'High School',STEM,6,17,1
city_21,0.624,Male,'No relevent experience','Full time course',Graduate,STEM,2,28,1
city_21,0.624,Male,'Has relevent experience',no_enrollment,Graduate,STEM,7,39,1
city_162,0.767,Male,'Has relevent experience','Full time course',Graduate,STEM,9,98,1
city_21,0.624,Male,'No relevent experience','Full time course','High School',STEM,3,148,1
city_103,0.92,Female,'Has relevent experience',no_enrollment,Graduate,STEM,13,52,1
city_103,0.92,Male,'No relevent experience',no_enrollment,Phd,STEM,10,21,1
city_90,0.698,Male,'Has relevent experience',no_enrollment,Masters,STEM,4,55,1
city_21,0.624,Male,'Has relevent experience',no_enrollment,Masters,STEM,9,6,1
city_101,0.558,Male,'No relevent experience',no_enrollment,'High School',STEM,3,80,1
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,17,56,1
city_101,0.558,Male,'Has relevent experience','Part time course','High School',STEM,6,50,1
city_16,0.91,Male,'Has relevent experience',no_enrollment,Graduate,STEM,11,24,1
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,Humanities,16,32,1
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,'Business Degree',11,7,1
city_21,0.624,Male,'Has relevent experience',no_enrollment,Graduate,STEM,10,59,1
city_103,0.92,Male,'No relevent experience',no_enrollment,Graduate,STEM,7,61,1
city_46,0.762,Male,'Has relevent experience',no_enrollment,Graduate,STEM,4,52,1
city_89,0.925,Male,'No relevent experience','Full time course',Graduate,STEM,4,132,1
city_21,0.624,Male,'Has relevent experience',no_enrollment,Graduate,STEM,11,45,1
city_21,0.624,Male,'Has relevent experience',no_enrollment,Graduate,STEM,5,104,1
city_67,0.855,Male,'No relevent experience','Part time course',Graduate,Humanities,14,104,1
city_21,0.624,Male,'Has relevent experience',no_enrollment,Graduate,STEM,8,47,1
city_21,0.624,Male,'Has relevent experience',no_enrollment,Masters,STEM,13,101,1
city_98,0.949,Male,'No relevent experience',no_enrollment,Graduate,STEM,10,268,1
city_70,0.698,Female,'Has relevent experience','Full time course',Graduate,STEM,9,95,1
city_11,0.55,Male,'Has relevent experience',no_enrollment,Graduate,STEM,5,12,1
city_27,0.848,Male,'No relevent experience',no_enrollment,Graduate,STEM,>20,54,1
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,'Business Degree',20,152,1
city_21,0.624,Male,'Has relevent experience',no_enrollment,Graduate,STEM,12,110,1
city_21,0.624,Male,'Has relevent experience',no_enrollment,Masters,STEM,2,23,1
city_109,0.701,Male,'No relevent experience','Full time course',Graduate,STEM,3,46,1
city_21,0.624,Male,'No relevent experience','Full time course',Masters,'No Major',3,70,1
city_160,0.92,Male,'Has relevent experience','Full time course',Graduate,STEM,10,101,1
city_53,0.74,Male,'Has relevent experience',no_enrollment,Graduate,STEM,2,111,1
city_145,0.555,Male,'Has relevent experience',no_enrollment,Graduate,STEM,2,17,1
city_136,0.897,Male,'Has relevent experience',no_enrollment,Graduate,STEM,11,32,1
city_21,0.624,Male,'No relevent experience',no_enrollment,Masters,STEM,8,31,1
city_21,0.624,Male,'Has relevent experience',no_enrollment,Graduate,STEM,5,180,1
city_19,0.682,Male,'Has relevent experience',no_enrollment,Graduate,STEM,12,51,1
city_109,0.701,Male,'Has relevent experience',no_enrollment,Graduate,STEM,10,65,1
city_165,0.903,Male,'No relevent experience','Full time course',Masters,Humanities,<1,112,1
city_16,0.91,Male,'Has relevent experience','Part time course','High School',STEM,14,15,1
city_21,0.624,Male,'Has relevent experience','Part time course',Graduate,STEM,8,58,1
city_21,0.624,Male,'No relevent experience',no_enrollment,Graduate,STEM,13,63,1
city_21,0.624,Male,'Has relevent experience',no_enrollment,Graduate,STEM,<1,8,1
city_160,0.92,Male,'No relevent experience','Full time course',Graduate,STEM,8,9,1
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,Humanities,4,46,1
city_21,0.624,Male,'Has relevent experience',no_enrollment,Graduate,STEM,4,298,1
city_21,0.624,Male,'Has relevent experience',no_enrollment,Graduate,STEM,3,332,1
city_70,0.698,Male,'Has relevent experience',no_enrollment,Graduate,STEM,3,17,1
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,Arts,>20,206,1
city_55,0.739,Male,'No relevent experience',no_enrollment,Graduate,STEM,9,2,1
city_139,0.487,Male,'Has relevent experience',no_enrollment,Masters,STEM,19,52,1
city_103,0.92,Male,'No relevent experience',no_enrollment,Phd,STEM,15,128,1
city_16,0.91,Male,'No relevent experience',no_enrollment,Graduate,STEM,3,78,1
city_90,0.698,Male,'Has relevent experience','Full time course',Masters,STEM,18,48,1
city_20,0.796,Male,'No relevent experience','Part time course',Graduate,STEM,5,9,1
city_21,0.624,Male,'Has relevent experience',no_enrollment,Graduate,'Business Degree',17,21,1
city_116,0.743,Male,'No relevent experience',no_enrollment,Masters,Humanities,3,34,1
city_21,0.624,Male,'Has relevent experience',no_enrollment,Graduate,STEM,5,62,1
city_11,0.55,Male,'Has relevent experience',no_enrollment,Masters,STEM,18,268,1
city_107,0.518,Male,'No relevent experience','Full time course',Phd,STEM,7,46,1
city_21,0.624,Male,'Has relevent experience',no_enrollment,Graduate,STEM,4,43,1
city_19,0.682,Male,'No relevent experience',no_enrollment,Graduate,STEM,6,31,1
city_114,0.926,Male,'Has relevent experience',no_enrollment,'High School',STEM,10,25,1
city_21,0.624,Male,'No relevent experience',no_enrollment,Graduate,STEM,2,140,1
city_90,0.698,Male,'Has relevent experience','Part time course',Graduate,STEM,10,149,1
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,>20,20,1
city_162,0.767,Male,'Has relevent experience',no_enrollment,Graduate,STEM,13,68,1
city_21,0.624,Other,'Has relevent experience','Full time course',Graduate,STEM,5,50,1
city_28,0.939,Male,'No relevent experience',no_enrollment,Masters,STEM,8,130,1
city_155,0.556,Male,'No relevent experience',no_enrollment,Graduate,STEM,6,46,1
city_21,0.624,Male,'No relevent experience','Full time course',Graduate,STEM,2,46,1
city_21,0.624,Male,'No relevent experience','Full time course','High School',STEM,6,84,1
city_160,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,>20,45,1
city_146,0.735,Male,'Has relevent experience',no_enrollment,Graduate,STEM,5,42,1
city_149,0.689,Male,'No relevent experience','Full time course',Graduate,STEM,1,87,1
city_99,0.915,Female,'Has relevent experience',no_enrollment,Graduate,STEM,>20,57,1
city_103,0.92,Male,'Has relevent experience',no_enrollment,Masters,STEM,5,103,1
city_160,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,>20,48,1
city_142,0.727,Male,'Has relevent experience',no_enrollment,Graduate,STEM,17,124,1
city_21,0.624,Male,'Has relevent experience',no_enrollment,Graduate,STEM,9,88,1
city_61,0.913,Male,'Has relevent experience',no_enrollment,'Primary School',STEM,11,81,1
city_165,0.903,Male,'No relevent experience','Part time course','High School',STEM,1,63,1
city_11,0.55,Male,'Has relevent experience',no_enrollment,Graduate,STEM,16,42,1
city_160,0.92,Male,'No relevent experience',no_enrollment,'High School',STEM,1,22,1
city_21,0.624,Male,'No relevent experience',no_enrollment,Graduate,STEM,<1,13,1
city_21,0.624,Male,'Has relevent experience',no_enrollment,Graduate,STEM,6,14,1
city_21,0.624,Male,'No relevent experience',no_enrollment,Graduate,STEM,2,5,1
city_65,0.802,Male,'Has relevent experience',no_enrollment,Masters,STEM,>20,145,1
city_21,0.624,Male,'Has relevent experience','Full time course',Graduate,STEM,3,38,1
city_28,0.939,Male,'Has relevent experience',no_enrollment,Masters,STEM,15,7,1
city_103,0.92,Male,'No relevent experience',no_enrollment,Graduate,Arts,2,80,1
city_136,0.897,Male,'No relevent experience','Part time course',Graduate,STEM,5,9,1
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,'Business Degree',>20,22,1
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,9,26,1
city_115,0.789,Male,'Has relevent experience',no_enrollment,Graduate,STEM,14,48,1
city_103,0.92,Female,'No relevent experience','Full time course',Masters,STEM,>20,46,1
city_103,0.92,Male,'No relevent experience','Full time course',Graduate,STEM,8,88,1
city_61,0.913,Female,'Has relevent experience',no_enrollment,Graduate,STEM,12,86,1
city_21,0.624,Male,'No relevent experience',no_enrollment,Graduate,STEM,6,64,1
city_24,0.698,Male,'No relevent experience',no_enrollment,Masters,STEM,>20,45,1
city_21,0.624,Male,'Has relevent experience','Full time course',Graduate,STEM,1,188,1
city_103,0.92,Male,'Has relevent experience','Full time course',Graduate,STEM,2,5,1
city_136,0.897,Male,'Has relevent experience',no_enrollment,Masters,STEM,6,34,1
city_67,0.855,Male,'Has relevent experience',no_enrollment,Masters,STEM,18,47,1
city_103,0.92,Male,'No relevent experience',no_enrollment,Masters,STEM,15,109,1
city_21,0.624,Male,'No relevent experience','Part time course',Graduate,'No Major',5,46,1
city_160,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,>20,56,1
city_21,0.624,Male,'No relevent experience',no_enrollment,Graduate,STEM,1,157,1
city_180,0.698,Male,'Has relevent experience',no_enrollment,Graduate,STEM,7,82,1
city_21,0.624,Female,'Has relevent experience',no_enrollment,Graduate,STEM,<1,16,1
city_16,0.91,Male,'Has relevent experience',no_enrollment,Graduate,Arts,9,94,1
city_19,0.682,Male,'No relevent experience','Full time course',Graduate,STEM,4,24,1
city_114,0.926,Male,'Has relevent experience',no_enrollment,Masters,STEM,11,22,1
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,>20,10,1
city_143,0.74,Male,'No relevent experience',no_enrollment,Graduate,STEM,<1,88,1
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,5,113,1
city_114,0.926,Male,'No relevent experience',no_enrollment,Masters,'Business Degree',<1,34,1
city_21,0.624,Male,'No relevent experience',no_enrollment,Masters,Other,15,95,1
city_83,0.923,Other,'Has relevent experience',no_enrollment,Graduate,STEM,10,196,1
city_103,0.92,Male,'No relevent experience','Full time course',Graduate,STEM,3,37,1
city_136,0.897,Male,'No relevent experience','Full time course',Graduate,STEM,2,37,1
city_73,0.754,Male,'No relevent experience',no_enrollment,Graduate,STEM,13,18,1
city_74,0.579,Male,'Has relevent experience',no_enrollment,Graduate,STEM,2,8,1
city_21,0.624,Male,'Has relevent experience',no_enrollment,Graduate,STEM,6,39,1
city_160,0.92,Male,'Has relevent experience',no_enrollment,Masters,STEM,>20,32,1
city_21,0.624,Male,'Has relevent experience','Full time course',Graduate,STEM,4,49,1
city_19,0.682,Female,'Has relevent experience',no_enrollment,Graduate,STEM,7,23,1
city_21,0.624,Male,'No relevent experience','Full time course',Graduate,STEM,3,62,1
city_16,0.91,Male,'No relevent experience','Full time course',Masters,STEM,15,12,1
city_160,0.92,Male,'Has relevent experience',no_enrollment,Graduate,Humanities,7,102,1
city_21,0.624,Male,'Has relevent experience',no_enrollment,Graduate,STEM,3,23,1
city_19,0.682,Male,'Has relevent experience',no_enrollment,Graduate,STEM,5,37,1
city_160,0.92,Male,'No relevent experience',no_enrollment,Graduate,STEM,9,24,1
city_21,0.624,Male,'Has relevent experience',no_enrollment,Graduate,STEM,1,50,1
city_53,0.74,Male,'No relevent experience',no_enrollment,Graduate,'No Major',<1,22,1
city_19,0.682,Male,'No relevent experience','Full time course',Graduate,STEM,3,75,1
city_21,0.624,Male,'No relevent experience','Full time course',Graduate,STEM,3,48,1
city_115,0.789,Male,'Has relevent experience',no_enrollment,Graduate,STEM,<1,107,1
city_114,0.926,Male,'Has relevent experience',no_enrollment,Masters,STEM,>20,116,1
city_19,0.682,Male,'No relevent experience',no_enrollment,Graduate,STEM,1,284,1
city_103,0.92,Male,'Has relevent experience',no_enrollment,Masters,STEM,>20,48,1
city_160,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,11,51,1
city_21,0.624,Male,'Has relevent experience',no_enrollment,Graduate,STEM,5,30,1
city_16,0.91,Male,'Has relevent experience',no_enrollment,Graduate,STEM,19,306,1
city_21,0.624,Male,'Has relevent experience',no_enrollment,Graduate,STEM,4,174,1
city_162,0.767,Male,'Has relevent experience',no_enrollment,Masters,STEM,15,46,1
city_158,0.766,Male,'No relevent experience','Full time course',Graduate,STEM,3,157,1
city_159,0.843,Male,'No relevent experience','Full time course',Graduate,STEM,7,28,1
city_73,0.754,Male,'No relevent experience','Part time course',Masters,STEM,14,3,1
city_103,0.92,Male,'No relevent experience','Full time course',Graduate,STEM,<1,336,1
city_74,0.579,Male,'Has relevent experience','Full time course',Graduate,STEM,6,21,1
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,'Business Degree',19,100,1
city_21,0.624,Male,'Has relevent experience',no_enrollment,Graduate,STEM,3,118,1
city_21,0.624,Male,'No relevent experience','Full time course','High School',STEM,1,108,1
city_160,0.92,Male,'Has relevent experience',no_enrollment,Graduate,Humanities,7,62,1
city_21,0.624,Male,'Has relevent experience',no_enrollment,Masters,STEM,9,36,1
city_21,0.624,Male,'Has relevent experience',no_enrollment,Graduate,STEM,7,55,1
city_103,0.92,Male,'No relevent experience',no_enrollment,Graduate,STEM,16,54,1
city_21,0.624,Male,'Has relevent experience',no_enrollment,Graduate,STEM,6,58,1
city_21,0.624,Male,'Has relevent experience','Full time course',Graduate,STEM,5,12,1
city_7,0.647,Male,'No relevent experience','Full time course',Graduate,STEM,15,23,1
city_21,0.624,Male,'No relevent experience','Full time course',Graduate,STEM,2,222,1
city_73,0.754,Male,'Has relevent experience',no_enrollment,Graduate,STEM,13,47,1
city_11,0.55,Male,'Has relevent experience','Part time course','Primary School',STEM,1,9,1
city_21,0.624,Male,'Has relevent experience',no_enrollment,Masters,STEM,3,111,1
city_176,0.764,Male,'No relevent experience','Full time course',Graduate,STEM,2,58,1
city_21,0.624,Male,'Has relevent experience','Full time course',Graduate,Other,<1,41,1
city_21,0.624,Male,'Has relevent experience',no_enrollment,Graduate,STEM,6,58,1
city_45,0.89,Male,'No relevent experience','Full time course',Graduate,STEM,5,89,1
city_23,0.899,Male,'Has relevent experience',no_enrollment,Graduate,STEM,16,9,1
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,15,88,1
city_103,0.92,Other,'No relevent experience','Full time course','High School',STEM,4,27,1
city_104,0.924,Male,'No relevent experience',no_enrollment,Graduate,Arts,>20,258,1
city_16,0.91,Male,'Has relevent experience','Part time course',Graduate,STEM,>20,9,1
city_21,0.624,Male,'Has relevent experience','Full time course',Graduate,STEM,2,182,1
city_138,0.836,Male,'Has relevent experience',no_enrollment,Graduate,STEM,9,166,1
city_21,0.624,Female,'Has relevent experience',no_enrollment,Masters,STEM,3,34,1
city_90,0.698,Male,'No relevent experience',no_enrollment,Graduate,STEM,12,146,1
city_21,0.624,Male,'Has relevent experience',no_enrollment,Graduate,STEM,3,5,1
city_67,0.855,Male,'Has relevent experience','Part time course','High School',STEM,9,50,1
city_21,0.624,Male,'No relevent experience',no_enrollment,'Primary School',STEM,<1,15,1
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,>20,27,1
city_136,0.897,Male,'Has relevent experience',no_enrollment,Masters,STEM,7,27,1
city_103,0.92,Male,'No relevent experience',no_enrollment,Phd,STEM,20,43,1
city_21,0.624,Male,'Has relevent experience','Full time course',Graduate,STEM,2,68,1
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,4,48,1
city_21,0.624,Male,'Has relevent experience',no_enrollment,Graduate,STEM,6,2,1
city_103,0.92,Male,'Has relevent experience',no_enrollment,Masters,STEM,>20,78,1
city_21,0.624,Male,'Has relevent experience','Full time course',Graduate,STEM,2,168,1
city_21,0.624,Female,'Has relevent experience',no_enrollment,Masters,STEM,8,102,1
city_21,0.624,Male,'Has relevent experience','Full time course',Graduate,STEM,3,38,1
city_76,0.698,Male,'No relevent experience','Full time course',Graduate,STEM,2,107,1
city_74,0.579,Male,'Has relevent experience',no_enrollment,Graduate,STEM,6,50,1
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,>20,7,1
city_114,0.926,Male,'Has relevent experience',no_enrollment,'High School',STEM,11,25,1
city_21,0.624,Male,'Has relevent experience','Full time course',Masters,STEM,7,15,1
city_21,0.624,Male,'No relevent experience','Full time course',Graduate,STEM,1,50,1
city_116,0.743,Male,'Has relevent experience',no_enrollment,Graduate,'No Major',7,68,1
city_16,0.91,Male,'Has relevent experience',no_enrollment,Masters,STEM,>20,14,1
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,>20,65,1
city_45,0.89,Male,'Has relevent experience',no_enrollment,'High School',STEM,11,50,1
city_21,0.624,Male,'Has relevent experience',no_enrollment,Masters,STEM,9,7,1
city_21,0.624,Male,'No relevent experience','Full time course',Graduate,STEM,4,39,1
city_103,0.92,Male,'No relevent experience','Full time course',Graduate,STEM,6,46,1
city_123,0.738,Male,'No relevent experience',no_enrollment,Graduate,STEM,2,51,1
